iso3c,country_name,year,time,time_unit,deaths
ABW,Aruba,2021,7,monthly,70
ABW,Aruba,2021,8,monthly,120
ABW,Aruba,2021,9,monthly,92
ABW,Aruba,2021,10,monthly,93
ABW,Aruba,2021,11,monthly,78
ABW,Aruba,2021,12,monthly,67
AUS,Australia,2015,1,weekly,2925
AUS,Australia,2015,2,weekly,2772
AUS,Australia,2015,3,weekly,2771
AUS,Australia,2015,4,weekly,2768
AUS,Australia,2015,5,weekly,2680
AUS,Australia,2015,6,weekly,2879
AUS,Australia,2015,7,weekly,2749
AUS,Australia,2015,8,weekly,2741
AUS,Australia,2015,9,weekly,2788
AUS,Australia,2015,10,weekly,2846
AUS,Australia,2015,11,weekly,2738
AUS,Australia,2015,12,weekly,2829
AUS,Australia,2015,13,weekly,2812
AUS,Australia,2015,14,weekly,2849
AUS,Australia,2015,15,weekly,2963
AUS,Australia,2015,16,weekly,2877
AUS,Australia,2015,17,weekly,2997
AUS,Australia,2015,18,weekly,3042
AUS,Australia,2015,19,weekly,3082
AUS,Australia,2015,20,weekly,3074
AUS,Australia,2015,21,weekly,2990
AUS,Australia,2015,22,weekly,3033
AUS,Australia,2015,23,weekly,3112
AUS,Australia,2015,24,weekly,3139
AUS,Australia,2015,25,weekly,3091
AUS,Australia,2015,26,weekly,3157
AUS,Australia,2015,27,weekly,3222
AUS,Australia,2015,28,weekly,3356
AUS,Australia,2015,29,weekly,3347
AUS,Australia,2015,30,weekly,3362
AUS,Australia,2015,31,weekly,3399
AUS,Australia,2015,32,weekly,3399
AUS,Australia,2015,33,weekly,3468
AUS,Australia,2015,34,weekly,3532
AUS,Australia,2015,35,weekly,3359
AUS,Australia,2015,36,weekly,3478
AUS,Australia,2015,37,weekly,3359
AUS,Australia,2015,38,weekly,3310
AUS,Australia,2015,39,weekly,3152
AUS,Australia,2015,40,weekly,3110
AUS,Australia,2015,41,weekly,3069
AUS,Australia,2015,42,weekly,2991
AUS,Australia,2015,43,weekly,2916
AUS,Australia,2015,44,weekly,2899
AUS,Australia,2015,45,weekly,2891
AUS,Australia,2015,46,weekly,2775
AUS,Australia,2015,47,weekly,2878
AUS,Australia,2015,48,weekly,2866
AUS,Australia,2015,49,weekly,2815
AUS,Australia,2015,50,weekly,2888
AUS,Australia,2015,51,weekly,2811
AUS,Australia,2015,52,weekly,2730
AUS,Australia,2015,53,weekly,2832
AUS,Australia,2016,1,weekly,2799
AUS,Australia,2016,2,weekly,2879
AUS,Australia,2016,3,weekly,2841
AUS,Australia,2016,4,weekly,2678
AUS,Australia,2016,5,weekly,2825
AUS,Australia,2016,6,weekly,2736
AUS,Australia,2016,7,weekly,2747
AUS,Australia,2016,8,weekly,2773
AUS,Australia,2016,9,weekly,2738
AUS,Australia,2016,10,weekly,2822
AUS,Australia,2016,11,weekly,2769
AUS,Australia,2016,12,weekly,2853
AUS,Australia,2016,13,weekly,2829
AUS,Australia,2016,14,weekly,2946
AUS,Australia,2016,15,weekly,2934
AUS,Australia,2016,16,weekly,2872
AUS,Australia,2016,17,weekly,2866
AUS,Australia,2016,18,weekly,2853
AUS,Australia,2016,19,weekly,2958
AUS,Australia,2016,20,weekly,2975
AUS,Australia,2016,21,weekly,3170
AUS,Australia,2016,22,weekly,3164
AUS,Australia,2016,23,weekly,3273
AUS,Australia,2016,24,weekly,3051
AUS,Australia,2016,25,weekly,3200
AUS,Australia,2016,26,weekly,3253
AUS,Australia,2016,27,weekly,3332
AUS,Australia,2016,28,weekly,3334
AUS,Australia,2016,29,weekly,3310
AUS,Australia,2016,30,weekly,3339
AUS,Australia,2016,31,weekly,3298
AUS,Australia,2016,32,weekly,3362
AUS,Australia,2016,33,weekly,3463
AUS,Australia,2016,34,weekly,3455
AUS,Australia,2016,35,weekly,3483
AUS,Australia,2016,36,weekly,3336
AUS,Australia,2016,37,weekly,3291
AUS,Australia,2016,38,weekly,3172
AUS,Australia,2016,39,weekly,3232
AUS,Australia,2016,40,weekly,3198
AUS,Australia,2016,41,weekly,3172
AUS,Australia,2016,42,weekly,3161
AUS,Australia,2016,43,weekly,3124
AUS,Australia,2016,44,weekly,3073
AUS,Australia,2016,45,weekly,3123
AUS,Australia,2016,46,weekly,2959
AUS,Australia,2016,47,weekly,3024
AUS,Australia,2016,48,weekly,2895
AUS,Australia,2016,49,weekly,2753
AUS,Australia,2016,50,weekly,2909
AUS,Australia,2016,51,weekly,2934
AUS,Australia,2016,52,weekly,2920
AUS,Australia,2017,1,weekly,2895
AUS,Australia,2017,2,weekly,2897
AUS,Australia,2017,3,weekly,2806
AUS,Australia,2017,4,weekly,2887
AUS,Australia,2017,5,weekly,2745
AUS,Australia,2017,6,weekly,2911
AUS,Australia,2017,7,weekly,2849
AUS,Australia,2017,8,weekly,2958
AUS,Australia,2017,9,weekly,2909
AUS,Australia,2017,10,weekly,3017
AUS,Australia,2017,11,weekly,2785
AUS,Australia,2017,12,weekly,2885
AUS,Australia,2017,13,weekly,2858
AUS,Australia,2017,14,weekly,2988
AUS,Australia,2017,15,weekly,2966
AUS,Australia,2017,16,weekly,3011
AUS,Australia,2017,17,weekly,3011
AUS,Australia,2017,18,weekly,2963
AUS,Australia,2017,19,weekly,3108
AUS,Australia,2017,20,weekly,3091
AUS,Australia,2017,21,weekly,3173
AUS,Australia,2017,22,weekly,3203
AUS,Australia,2017,23,weekly,3263
AUS,Australia,2017,24,weekly,3266
AUS,Australia,2017,25,weekly,3232
AUS,Australia,2017,26,weekly,3313
AUS,Australia,2017,27,weekly,3468
AUS,Australia,2017,28,weekly,3504
AUS,Australia,2017,29,weekly,3700
AUS,Australia,2017,30,weekly,3634
AUS,Australia,2017,31,weekly,3749
AUS,Australia,2017,32,weekly,3734
AUS,Australia,2017,33,weekly,3673
AUS,Australia,2017,34,weekly,3668
AUS,Australia,2017,35,weekly,3844
AUS,Australia,2017,36,weekly,3621
AUS,Australia,2017,37,weekly,3697
AUS,Australia,2017,38,weekly,3603
AUS,Australia,2017,39,weekly,3338
AUS,Australia,2017,40,weekly,3283
AUS,Australia,2017,41,weekly,3184
AUS,Australia,2017,42,weekly,3075
AUS,Australia,2017,43,weekly,2972
AUS,Australia,2017,44,weekly,3015
AUS,Australia,2017,45,weekly,2871
AUS,Australia,2017,46,weekly,2947
AUS,Australia,2017,47,weekly,2896
AUS,Australia,2017,48,weekly,2882
AUS,Australia,2017,49,weekly,2921
AUS,Australia,2017,50,weekly,2975
AUS,Australia,2017,51,weekly,2914
AUS,Australia,2017,52,weekly,2775
AUS,Australia,2018,1,weekly,2819
AUS,Australia,2018,2,weekly,2828
AUS,Australia,2018,3,weekly,2764
AUS,Australia,2018,4,weekly,2884
AUS,Australia,2018,5,weekly,2885
AUS,Australia,2018,6,weekly,2724
AUS,Australia,2018,7,weekly,2825
AUS,Australia,2018,8,weekly,2857
AUS,Australia,2018,9,weekly,2858
AUS,Australia,2018,10,weekly,2882
AUS,Australia,2018,11,weekly,2879
AUS,Australia,2018,12,weekly,2871
AUS,Australia,2018,13,weekly,2939
AUS,Australia,2018,14,weekly,2784
AUS,Australia,2018,15,weekly,2828
AUS,Australia,2018,16,weekly,2965
AUS,Australia,2018,17,weekly,2840
AUS,Australia,2018,18,weekly,3021
AUS,Australia,2018,19,weekly,3148
AUS,Australia,2018,20,weekly,3133
AUS,Australia,2018,21,weekly,3253
AUS,Australia,2018,22,weekly,3199
AUS,Australia,2018,23,weekly,3301
AUS,Australia,2018,24,weekly,3130
AUS,Australia,2018,25,weekly,3254
AUS,Australia,2018,26,weekly,3310
AUS,Australia,2018,27,weekly,3375
AUS,Australia,2018,28,weekly,3214
AUS,Australia,2018,29,weekly,3376
AUS,Australia,2018,30,weekly,3467
AUS,Australia,2018,31,weekly,3287
AUS,Australia,2018,32,weekly,3209
AUS,Australia,2018,33,weekly,3375
AUS,Australia,2018,34,weekly,3354
AUS,Australia,2018,35,weekly,3449
AUS,Australia,2018,36,weekly,3313
AUS,Australia,2018,37,weekly,3111
AUS,Australia,2018,38,weekly,3152
AUS,Australia,2018,39,weekly,3143
AUS,Australia,2018,40,weekly,3137
AUS,Australia,2018,41,weekly,3155
AUS,Australia,2018,42,weekly,3091
AUS,Australia,2018,43,weekly,2983
AUS,Australia,2018,44,weekly,3032
AUS,Australia,2018,45,weekly,3000
AUS,Australia,2018,46,weekly,2903
AUS,Australia,2018,47,weekly,2991
AUS,Australia,2018,48,weekly,2959
AUS,Australia,2018,49,weekly,2965
AUS,Australia,2018,50,weekly,2990
AUS,Australia,2018,51,weekly,2935
AUS,Australia,2018,52,weekly,2945
AUS,Australia,2019,1,weekly,2968
AUS,Australia,2019,2,weekly,2997
AUS,Australia,2019,3,weekly,3041
AUS,Australia,2019,4,weekly,2957
AUS,Australia,2019,5,weekly,2890
AUS,Australia,2019,6,weekly,2958
AUS,Australia,2019,7,weekly,2960
AUS,Australia,2019,8,weekly,3095
AUS,Australia,2019,9,weekly,3008
AUS,Australia,2019,10,weekly,2926
AUS,Australia,2019,11,weekly,3010
AUS,Australia,2019,12,weekly,2920
AUS,Australia,2019,13,weekly,3005
AUS,Australia,2019,14,weekly,2963
AUS,Australia,2019,15,weekly,3066
AUS,Australia,2019,16,weekly,3051
AUS,Australia,2019,17,weekly,3016
AUS,Australia,2019,18,weekly,3020
AUS,Australia,2019,19,weekly,3202
AUS,Australia,2019,20,weekly,3219
AUS,Australia,2019,21,weekly,3285
AUS,Australia,2019,22,weekly,3357
AUS,Australia,2019,23,weekly,3357
AUS,Australia,2019,24,weekly,3460
AUS,Australia,2019,25,weekly,3416
AUS,Australia,2019,26,weekly,3427
AUS,Australia,2019,27,weekly,3451
AUS,Australia,2019,28,weekly,3351
AUS,Australia,2019,29,weekly,3457
AUS,Australia,2019,30,weekly,3491
AUS,Australia,2019,31,weekly,3340
AUS,Australia,2019,32,weekly,3476
AUS,Australia,2019,33,weekly,3443
AUS,Australia,2019,34,weekly,3524
AUS,Australia,2019,35,weekly,3443
AUS,Australia,2019,36,weekly,3500
AUS,Australia,2019,37,weekly,3367
AUS,Australia,2019,38,weekly,3334
AUS,Australia,2019,39,weekly,3100
AUS,Australia,2019,40,weekly,3246
AUS,Australia,2019,41,weekly,3162
AUS,Australia,2019,42,weekly,3148
AUS,Australia,2019,43,weekly,3150
AUS,Australia,2019,44,weekly,3082
AUS,Australia,2019,45,weekly,2971
AUS,Australia,2019,46,weekly,3034
AUS,Australia,2019,47,weekly,2980
AUS,Australia,2019,48,weekly,2988
AUS,Australia,2019,49,weekly,2958
AUS,Australia,2019,50,weekly,2995
AUS,Australia,2019,51,weekly,2950
AUS,Australia,2019,52,weekly,2881
AUS,Australia,2020,1,weekly,2928
AUS,Australia,2020,2,weekly,2903
AUS,Australia,2020,3,weekly,2915
AUS,Australia,2020,4,weekly,3010
AUS,Australia,2020,5,weekly,2911
AUS,Australia,2020,6,weekly,2918
AUS,Australia,2020,7,weekly,3031
AUS,Australia,2020,8,weekly,3059
AUS,Australia,2020,9,weekly,3091
AUS,Australia,2020,10,weekly,2998
AUS,Australia,2020,11,weekly,2977
AUS,Australia,2020,12,weekly,3096
AUS,Australia,2020,13,weekly,3144
AUS,Australia,2020,14,weekly,3218
AUS,Australia,2020,15,weekly,3140
AUS,Australia,2020,16,weekly,3084
AUS,Australia,2020,17,weekly,3047
AUS,Australia,2020,18,weekly,3032
AUS,Australia,2020,19,weekly,3162
AUS,Australia,2020,20,weekly,3154
AUS,Australia,2020,21,weekly,3214
AUS,Australia,2020,22,weekly,3178
AUS,Australia,2020,23,weekly,3113
AUS,Australia,2020,24,weekly,3129
AUS,Australia,2020,25,weekly,3065
AUS,Australia,2020,26,weekly,3058
AUS,Australia,2020,27,weekly,3221
AUS,Australia,2020,28,weekly,3201
AUS,Australia,2020,29,weekly,3206
AUS,Australia,2020,30,weekly,3334
AUS,Australia,2020,31,weekly,3353
AUS,Australia,2020,32,weekly,3400
AUS,Australia,2020,33,weekly,3479
AUS,Australia,2020,34,weekly,3312
AUS,Australia,2020,35,weekly,3287
AUS,Australia,2020,36,weekly,3296
AUS,Australia,2020,37,weekly,3239
AUS,Australia,2020,38,weekly,3103
AUS,Australia,2020,39,weekly,3146
AUS,Australia,2020,40,weekly,3190
AUS,Australia,2020,41,weekly,3045
AUS,Australia,2020,42,weekly,3007
AUS,Australia,2020,43,weekly,2967
AUS,Australia,2020,44,weekly,3038
AUS,Australia,2020,45,weekly,3035
AUS,Australia,2020,46,weekly,3136
AUS,Australia,2020,47,weekly,3045
AUS,Australia,2020,48,weekly,2960
AUS,Australia,2020,49,weekly,3111
AUS,Australia,2020,50,weekly,3008
AUS,Australia,2020,51,weekly,3048
AUS,Australia,2020,52,weekly,3069
AUS,Australia,2020,53,weekly,2992
AUS,Australia,2021,1,weekly,3032
AUS,Australia,2021,2,weekly,2951
AUS,Australia,2021,3,weekly,3150
AUS,Australia,2021,4,weekly,2946
AUS,Australia,2021,5,weekly,3073
AUS,Australia,2021,6,weekly,2966
AUS,Australia,2021,7,weekly,2939
AUS,Australia,2021,8,weekly,3050
AUS,Australia,2021,9,weekly,3072
AUS,Australia,2021,10,weekly,3118
AUS,Australia,2021,11,weekly,3090
AUS,Australia,2021,12,weekly,3044
AUS,Australia,2021,13,weekly,3092
AUS,Australia,2021,14,weekly,2959
AUS,Australia,2021,15,weekly,3259
AUS,Australia,2021,16,weekly,3248
AUS,Australia,2021,17,weekly,3276
AUS,Australia,2021,18,weekly,3370
AUS,Australia,2021,19,weekly,3371
AUS,Australia,2021,20,weekly,3363
AUS,Australia,2021,21,weekly,3518
AUS,Australia,2021,22,weekly,3384
AUS,Australia,2021,23,weekly,3568
AUS,Australia,2021,24,weekly,3495
AUS,Australia,2021,25,weekly,3458
AUS,Australia,2021,26,weekly,3468
AUS,Australia,2021,27,weekly,3547
AUS,Australia,2021,28,weekly,3601
AUS,Australia,2021,29,weekly,3627
AUS,Australia,2021,30,weekly,3670
AUS,Australia,2021,31,weekly,3478
AUS,Australia,2021,32,weekly,3443
AUS,Australia,2021,33,weekly,3509
AUS,Australia,2021,34,weekly,3423
AUS,Australia,2021,35,weekly,3497
AUS,Australia,2021,36,weekly,3421
AUS,Australia,2021,37,weekly,3495
AUS,Australia,2021,38,weekly,3370
AUS,Australia,2021,39,weekly,3535
AUS,Australia,2021,40,weekly,3410
AUS,Australia,2021,41,weekly,3360
AUS,Australia,2021,42,weekly,3363
AUS,Australia,2021,43,weekly,3339
AUS,Australia,2021,44,weekly,3313
AUS,Australia,2021,45,weekly,3190
AUS,Australia,2021,46,weekly,3342
AUS,Australia,2021,47,weekly,3263
AUS,Australia,2021,48,weekly,3263
AUS,Australia,2021,49,weekly,3198
AUS,Australia,2021,50,weekly,3277
AUS,Australia,2021,51,weekly,3391
AUS,Australia,2021,52,weekly,3234
AUS,Australia,2022,1,weekly,3336
AUS,Australia,2022,2,weekly,3741
AUS,Australia,2022,3,weekly,3895
AUS,Australia,2022,4,weekly,3790
AUS,Australia,2022,5,weekly,3747
AUS,Australia,2022,6,weekly,3571
AUS,Australia,2022,7,weekly,3419
AUS,Australia,2022,8,weekly,3414
AUS,Australia,2022,9,weekly,3384
AUS,Australia,2022,10,weekly,3215
AUS,Australia,2022,11,weekly,3355
AUS,Australia,2022,12,weekly,3354
AUS,Australia,2022,13,weekly,3421
AUS,Australia,2022,14,weekly,3451
AUS,Australia,2022,15,weekly,3381
AUS,Australia,2022,16,weekly,3486
AUS,Australia,2022,17,weekly,3501
AUS,Australia,2022,18,weekly,3682
AUS,Australia,2022,19,weekly,3801
AUS,Australia,2022,20,weekly,3662
AUS,Australia,2022,21,weekly,3782
AUS,Australia,2022,22,weekly,3926
AUS,Australia,2022,23,weekly,4045
AUS,Australia,2022,24,weekly,4142
AUS,Australia,2022,25,weekly,4009
AUS,Australia,2022,26,weekly,3919
AUS,Australia,2022,27,weekly,4127
AUS,Australia,2022,28,weekly,4131
AUS,Australia,2022,29,weekly,4156
AUS,Australia,2022,30,weekly,4169
AUS,Australia,2022,31,weekly,4217
AUS,Australia,2022,32,weekly,4129
AUS,Australia,2022,33,weekly,3943
AUS,Australia,2022,34,weekly,3893
AUS,Australia,2022,35,weekly,3737
AUS,Australia,2022,36,weekly,3787
AUS,Australia,2022,37,weekly,3703
AUS,Australia,2022,38,weekly,3688
AUS,Australia,2022,39,weekly,3424
AUS,Australia,2022,40,weekly,3512
AUS,Australia,2022,41,weekly,3475
AUS,Australia,2022,42,weekly,3547
AUS,Australia,2022,43,weekly,3323
AUS,Australia,2022,44,weekly,3397
AUS,Australia,2022,45,weekly,3509
AUS,Australia,2022,46,weekly,3461
AUS,Australia,2022,47,weekly,3509
AUS,Australia,2022,48,weekly,3448
AUS,Australia,2022,49,weekly,3605
AUS,Australia,2022,50,weekly,3563
AUS,Australia,2022,51,weekly,3605
AUS,Australia,2022,52,weekly,3449
AUS,Australia,2023,1,weekly,3490
AUS,Australia,2023,2,weekly,3282
AUS,Australia,2023,3,weekly,3325
AUS,Australia,2023,4,weekly,3223
AUS,Australia,2023,5,weekly,3366
AUS,Australia,2023,6,weekly,3208
AUS,Australia,2023,7,weekly,3294
AUS,Australia,2023,8,weekly,3234
AUS,Australia,2023,9,weekly,3296
AUS,Australia,2023,10,weekly,3374
AUS,Australia,2023,11,weekly,3411
AUS,Australia,2023,12,weekly,3320
AUS,Australia,2023,13,weekly,3298
AUS,Australia,2023,14,weekly,3275
AUS,Australia,2023,15,weekly,3474
AUS,Australia,2023,16,weekly,3530
AUS,Australia,2023,17,weekly,3498
AUS,Australia,2023,18,weekly,3529
AUS,Australia,2023,19,weekly,3768
AUS,Australia,2023,20,weekly,3804
AUS,Australia,2023,21,weekly,3830
AUS,Australia,2023,22,weekly,3935
AUS,Australia,2023,23,weekly,3709
AUS,Australia,2023,24,weekly,3629
AUS,Australia,2023,25,weekly,3855
AUS,Australia,2023,26,weekly,3755
AUS,Australia,2023,27,weekly,3823
AUS,Australia,2023,28,weekly,3715
AUS,Australia,2023,29,weekly,3734
AUS,Australia,2023,30,weekly,3745
AUS,Australia,2023,31,weekly,3640
AUS,Australia,2023,32,weekly,3635
AUS,Australia,2023,33,weekly,3688
AUS,Australia,2023,34,weekly,3537
AUS,Australia,2023,35,weekly,3509
AUS,Australia,2023,36,weekly,3463
AUS,Australia,2023,37,weekly,3550
AUS,Australia,2023,38,weekly,3373
AUS,Australia,2023,39,weekly,3449
AUS,Australia,2023,40,weekly,3350
AUS,Australia,2023,41,weekly,3535
AUS,Australia,2023,42,weekly,3322
AUS,Australia,2023,43,weekly,3315
AUS,Australia,2023,44,weekly,3438
AUS,Australia,2023,45,weekly,3514
AUS,Australia,2023,46,weekly,3520
AUS,Australia,2023,47,weekly,3378
AUS,Australia,2023,48,weekly,3441
AUS,Australia,2023,49,weekly,3404
AUS,Australia,2023,50,weekly,3355
AUS,Australia,2023,51,weekly,3402
AUS,Australia,2023,52,weekly,3318
AUS,Australia,2024,1,weekly,3448
AUS,Australia,2024,2,weekly,3394
AUS,Australia,2024,3,weekly,3348
AUS,Australia,2024,4,weekly,3447
AUS,Australia,2024,5,weekly,3271
AUS,Australia,2024,6,weekly,3340
AUS,Australia,2024,7,weekly,3381
AUS,Australia,2024,8,weekly,3367
AUS,Australia,2024,9,weekly,3293
AUS,Australia,2024,10,weekly,3468
AUS,Australia,2024,11,weekly,3386
AUS,Australia,2024,12,weekly,3263
AUS,Australia,2024,13,weekly,3412
AUS,Australia,2024,14,weekly,3449
AUS,Australia,2024,15,weekly,3472
AUS,Australia,2024,16,weekly,3389
AUS,Australia,2024,17,weekly,3402
AUS,Australia,2024,18,weekly,3531
AUS,Australia,2024,19,weekly,3478
AUS,Australia,2024,20,weekly,3599
AUS,Australia,2024,21,weekly,3817
AUS,Australia,2024,22,weekly,3810
AUS,Australia,2024,23,weekly,3927
AUS,Australia,2024,24,weekly,4016
AUS,Australia,2024,25,weekly,3955
AUS,Australia,2024,26,weekly,4184
AUS,Australia,2024,27,weekly,3984
AUS,Australia,2024,28,weekly,3869
AUS,Australia,2024,29,weekly,4052
AUS,Australia,2024,30,weekly,3981
AUS,Australia,2024,31,weekly,3900
AUS,Australia,2024,32,weekly,3890
AUS,Australia,2024,33,weekly,3913
AUS,Australia,2024,34,weekly,3667
AUS,Australia,2024,35,weekly,3695
AUS,Australia,2024,36,weekly,3536
AUS,Australia,2024,37,weekly,3431
AUS,Australia,2024,38,weekly,3441
AUS,Australia,2024,39,weekly,3548
AUT,Austria,2015,1,weekly,1704
AUT,Austria,2015,2,weekly,1768
AUT,Austria,2015,3,weekly,1837
AUT,Austria,2015,4,weekly,1792
AUT,Austria,2015,5,weekly,1837
AUT,Austria,2015,6,weekly,1926
AUT,Austria,2015,7,weekly,1992
AUT,Austria,2015,8,weekly,2020
AUT,Austria,2015,9,weekly,1883
AUT,Austria,2015,10,weekly,1846
AUT,Austria,2015,11,weekly,1763
AUT,Austria,2015,12,weekly,1696
AUT,Austria,2015,13,weekly,1725
AUT,Austria,2015,14,weekly,1604
AUT,Austria,2015,15,weekly,1563
AUT,Austria,2015,16,weekly,1614
AUT,Austria,2015,17,weekly,1547
AUT,Austria,2015,18,weekly,1453
AUT,Austria,2015,19,weekly,1452
AUT,Austria,2015,20,weekly,1461
AUT,Austria,2015,21,weekly,1396
AUT,Austria,2015,22,weekly,1304
AUT,Austria,2015,23,weekly,1437
AUT,Austria,2015,24,weekly,1502
AUT,Austria,2015,25,weekly,1285
AUT,Austria,2015,26,weekly,1374
AUT,Austria,2015,27,weekly,1487
AUT,Austria,2015,28,weekly,1476
AUT,Austria,2015,29,weekly,1475
AUT,Austria,2015,30,weekly,1633
AUT,Austria,2015,31,weekly,1446
AUT,Austria,2015,32,weekly,1500
AUT,Austria,2015,33,weekly,1692
AUT,Austria,2015,34,weekly,1376
AUT,Austria,2015,35,weekly,1476
AUT,Austria,2015,36,weekly,1389
AUT,Austria,2015,37,weekly,1447
AUT,Austria,2015,38,weekly,1459
AUT,Austria,2015,39,weekly,1410
AUT,Austria,2015,40,weekly,1494
AUT,Austria,2015,41,weekly,1409
AUT,Austria,2015,42,weekly,1481
AUT,Austria,2015,43,weekly,1498
AUT,Austria,2015,44,weekly,1433
AUT,Austria,2015,45,weekly,1460
AUT,Austria,2015,46,weekly,1527
AUT,Austria,2015,47,weekly,1486
AUT,Austria,2015,48,weekly,1488
AUT,Austria,2015,49,weekly,1509
AUT,Austria,2015,50,weekly,1517
AUT,Austria,2015,51,weekly,1538
AUT,Austria,2015,52,weekly,1545
AUT,Austria,2015,53,weekly,1537
AUT,Austria,2016,1,weekly,1634
AUT,Austria,2016,2,weekly,1626
AUT,Austria,2016,3,weekly,1608
AUT,Austria,2016,4,weekly,1578
AUT,Austria,2016,5,weekly,1609
AUT,Austria,2016,6,weekly,1650
AUT,Austria,2016,7,weekly,1621
AUT,Austria,2016,8,weekly,1581
AUT,Austria,2016,9,weekly,1714
AUT,Austria,2016,10,weekly,1532
AUT,Austria,2016,11,weekly,1516
AUT,Austria,2016,12,weekly,1499
AUT,Austria,2016,13,weekly,1598
AUT,Austria,2016,14,weekly,1562
AUT,Austria,2016,15,weekly,1520
AUT,Austria,2016,16,weekly,1413
AUT,Austria,2016,17,weekly,1460
AUT,Austria,2016,18,weekly,1447
AUT,Austria,2016,19,weekly,1486
AUT,Austria,2016,20,weekly,1453
AUT,Austria,2016,21,weekly,1505
AUT,Austria,2016,22,weekly,1402
AUT,Austria,2016,23,weekly,1360
AUT,Austria,2016,24,weekly,1348
AUT,Austria,2016,25,weekly,1452
AUT,Austria,2016,26,weekly,1338
AUT,Austria,2016,27,weekly,1328
AUT,Austria,2016,28,weekly,1323
AUT,Austria,2016,29,weekly,1458
AUT,Austria,2016,30,weekly,1424
AUT,Austria,2016,31,weekly,1390
AUT,Austria,2016,32,weekly,1359
AUT,Austria,2016,33,weekly,1394
AUT,Austria,2016,34,weekly,1408
AUT,Austria,2016,35,weekly,1414
AUT,Austria,2016,36,weekly,1380
AUT,Austria,2016,37,weekly,1392
AUT,Austria,2016,38,weekly,1376
AUT,Austria,2016,39,weekly,1442
AUT,Austria,2016,40,weekly,1469
AUT,Austria,2016,41,weekly,1556
AUT,Austria,2016,42,weekly,1607
AUT,Austria,2016,43,weekly,1522
AUT,Austria,2016,44,weekly,1484
AUT,Austria,2016,45,weekly,1541
AUT,Austria,2016,46,weekly,1616
AUT,Austria,2016,47,weekly,1550
AUT,Austria,2016,48,weekly,1601
AUT,Austria,2016,49,weekly,1619
AUT,Austria,2016,50,weekly,1670
AUT,Austria,2016,51,weekly,1847
AUT,Austria,2016,52,weekly,2160
AUT,Austria,2017,1,weekly,2293
AUT,Austria,2017,2,weekly,2340
AUT,Austria,2017,3,weekly,2060
AUT,Austria,2017,4,weekly,1938
AUT,Austria,2017,5,weekly,2045
AUT,Austria,2017,6,weekly,1874
AUT,Austria,2017,7,weekly,1750
AUT,Austria,2017,8,weekly,1807
AUT,Austria,2017,9,weekly,1696
AUT,Austria,2017,10,weekly,1614
AUT,Austria,2017,11,weekly,1542
AUT,Austria,2017,12,weekly,1535
AUT,Austria,2017,13,weekly,1489
AUT,Austria,2017,14,weekly,1537
AUT,Austria,2017,15,weekly,1532
AUT,Austria,2017,16,weekly,1475
AUT,Austria,2017,17,weekly,1440
AUT,Austria,2017,18,weekly,1527
AUT,Austria,2017,19,weekly,1434
AUT,Austria,2017,20,weekly,1501
AUT,Austria,2017,21,weekly,1327
AUT,Austria,2017,22,weekly,1456
AUT,Austria,2017,23,weekly,1312
AUT,Austria,2017,24,weekly,1421
AUT,Austria,2017,25,weekly,1476
AUT,Austria,2017,26,weekly,1419
AUT,Austria,2017,27,weekly,1413
AUT,Austria,2017,28,weekly,1346
AUT,Austria,2017,29,weekly,1475
AUT,Austria,2017,30,weekly,1375
AUT,Austria,2017,31,weekly,1616
AUT,Austria,2017,32,weekly,1334
AUT,Austria,2017,33,weekly,1380
AUT,Austria,2017,34,weekly,1472
AUT,Austria,2017,35,weekly,1329
AUT,Austria,2017,36,weekly,1318
AUT,Austria,2017,37,weekly,1426
AUT,Austria,2017,38,weekly,1407
AUT,Austria,2017,39,weekly,1496
AUT,Austria,2017,40,weekly,1481
AUT,Austria,2017,41,weekly,1529
AUT,Austria,2017,42,weekly,1453
AUT,Austria,2017,43,weekly,1489
AUT,Austria,2017,44,weekly,1551
AUT,Austria,2017,45,weekly,1490
AUT,Austria,2017,46,weekly,1505
AUT,Austria,2017,47,weekly,1570
AUT,Austria,2017,48,weekly,1531
AUT,Austria,2017,49,weekly,1632
AUT,Austria,2017,50,weekly,1554
AUT,Austria,2017,51,weekly,1653
AUT,Austria,2017,52,weekly,1646
AUT,Austria,2018,1,weekly,1767
AUT,Austria,2018,2,weekly,1842
AUT,Austria,2018,3,weekly,1786
AUT,Austria,2018,4,weekly,1714
AUT,Austria,2018,5,weekly,1870
AUT,Austria,2018,6,weekly,1938
AUT,Austria,2018,7,weekly,1881
AUT,Austria,2018,8,weekly,1951
AUT,Austria,2018,9,weekly,2021
AUT,Austria,2018,10,weekly,1965
AUT,Austria,2018,11,weekly,1946
AUT,Austria,2018,12,weekly,1641
AUT,Austria,2018,13,weekly,1766
AUT,Austria,2018,14,weekly,1617
AUT,Austria,2018,15,weekly,1560
AUT,Austria,2018,16,weekly,1557
